System,Ligand,SMILES,Mapped SMILES,Value (kcal / mol),Uncertainty (kcal / mol),Reference Value (kcal / mol),Reference Uncertainty (kcal / mol),Force Field,FF,"1,2 Aminoalcohol","1,2 Diol",Alcohol,Alkyl Chloride,Alkyl Fluoride,Alkylarylether,Alkyne,Amine,Anion,Aromatic,Aryl Bromide,Aryl Chloride,Aryl Fluoride,Aryl Iodide,Carbamic Acid Derivative,Carbamic Acid Ester,Carboxylic Acid Amide,Carboxylic Acid Derivative,Carboxylic Acid Primary Amide,Carboxylic Acid Salt,Carboxylic Acid Secondary Amide,Carboxylic Acid Tertiary Amide,Cation,Dialkylether,Diarylether,Ether,Guanidine,Halogen Derivative,Heterocycle,Hydroxy,Lactam,Nitrile,Nitro Compound,Oxohetarene,Phenol,Primary Alcohol,Primary Aliphatic Amine,Primary Amine,Primary Aromatic Amine,Secondary Alcohol,Secondary Amine,Secondary Aromatic Amine,Secondary Mixed Amine,Sulfonamide,Sulfone,Sulfonic Acid Derivative,Sulfoxide,Tertiary Alcohol,Thioether,Urea,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b16,b17,b18,b19,b20,b21,b22,b24,b25,b27,b28,b35,b38,b42,b51,b52,b56,b57,b59,b68,b69,b70,b71,b72,b74,b84,b85,b87,b88,a1,a2,a4,a5,a6,a7,a8,a9,a10,a11,a13,a14,a15,a16,a18,a19,a20,a21,a22,a25,a26,a28,a31,a32,a33,a37,a38,a41,a41a,a3,t1,t2,t3,t4,t5,t9,t13,t14,t15,t16,t17,t17a,t18,t18a,t19,t19a,t20,t21,t22,t23,t25,t27,t42,t43,t43a,t44,t45,t47,t48,t48a,t50,t51,t56,t57,t58a,t64,t66,t67,t69,t72a,t73,t74,t75,t76,t77,t78,t79,t80,t82,t83,t83a,t84,t85,t86,t87,t93,t94,t95,t96,t97,t105,t106,t107,t110,t111,t115,t116,t117a,t118,t118a,t119,t120,t121,t121a,t122,t122a,t138,t140,t145b,t146b,t147b,t148b,t149b,t150,t152,t165,t166,i1,i2,i3,i4,i6,i7,n2,n3,n6,n7,n8,n9,n11,n12,n14,n15,n16,n17,n18,n19,n20,n21,n23,n24,n25,n26
tyk2,ejm_46,O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl,[H:27][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:28])[Cl:23])[C:5](=[O:12])[N:13]([H:29])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:30])[N:17]([H:31])[C:18](=[O:19])[C:20]3([C:21]([C:22]3([H:35])[H:36])([H:33])[H:34])[H:32])[H:26])[H:25])[Cl:11])[H:24],-1.1686014846247774,0.0843973133879885,-11.3100004196167,0.0,Sage 2.2.1 + ELF10,Sage 2.2.1 + ELF10,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False
tyk2,ejm_48,O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl,[H:24][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:25])[Cl:20])[C:5](=[O:12])[N:13]([H:26])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:27])[N:17]([H:28])[C:18](=[O:19])[C:30]3([C:31]([C:32]([C:33]([C:34]3([H:41])[H:42])([H:39])[H:40])([H:37])[H:38])([H:35])[H:36])[H:29])[H:23])[H:22])[Cl:11])[H:21],1.130726923015419,0.0974699934309208,-9.0,0.0,Sage 2.2.1 + ELF10,Sage 2.2.1 + ELF10,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False
tyk2,ejm_44,CC(C)(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,[H:25][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:26])[Cl:21])[C:5](=[O:12])[N:13]([H:27])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:28])[N:17]([H:29])[C:18](=[O:19])[C:20]([C:30]([H:31])([H:32])[H:33])([C:34]([H:35])([H:36])[H:37])[C:38]([H:39])([H:40])[H:41])[H:24])[H:23])[Cl:11])[H:22],2.9136822978818815,0.1169828327273221,-7.420000076293945,0.0,Sage 2.2.1 + ELF10,Sage 2.2.1 + ELF10,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False
tyk2,ejm_43,CC(C)C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,[H:25][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:26])[Cl:21])[C:5](=[O:12])[N:13]([H:27])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:28])[N:17]([H:29])[C:18](=[O:19])[C:20]([H:30])([C:31]([H:32])([H:33])[H:34])[C:35]([H:36])([H:37])[H:38])[H:24])[H:23])[Cl:11])[H:22],1.986308891381534,0.1204977393700714,-8.260000228881836,0.0,Sage 2.2.1 + ELF10,Sage 2.2.1 + ELF10,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False
tyk2,ejm_55,COC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,[H:24][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:25])[Cl:20])[C:5](=[O:12])[N:13]([H:26])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:27])[N:17]([H:28])[C:18](=[O:19])[O:29][C:30]([H:31])([H:32])[H:33])[H:23])[H:22])[Cl:11])[H:21],-0.5409326949689233,0.0883804990147972,-9.210000038146973,0.0,Sage 2.2.1 + ELF10,Sage 2.2.1 + ELF10,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False
tyk2,ejm_54,CCNC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,[H:24][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:25])[Cl:20])[C:5](=[O:12])[N:13]([H:26])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:27])[N:17]([H:28])[C:18](=[O:19])[N:30]([H:29])[C:31]([H:32])([H:33])[C:34]([H:35])([H:36])[H:37])[H:23])[H:22])[Cl:11])[H:21],-0.5688572350482133,0.116345372311288,-10.529999732971191,0.0,Sage 2.2.1 + ELF10,Sage 2.2.1 + ELF10,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False
tyk2,jmc_30,N#C[C@@H]1C[C@@H]1C(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,[H:27][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:28])[Cl:23])[C:5](=[O:12])[N:13]([H:29])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:30])[N:17]([H:31])[C:18](=[O:19])[C@@:20]3([C@:22]([C:21]3([H:33])[H:34])([H:37])[C:35]#[N:36])[H:32])[H:26])[H:25])[Cl:11])[H:24],-1.8331734160058135,0.0855787036687594,-10.9399995803833,0.0,Sage 2.2.1 + ELF10,Sage 2.2.1 + ELF10,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False
tyk2,jmc_23,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2F)c1)c1c(Cl)cccc1Cl,[H:27][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:28])[Cl:23])[C:5](=[O:12])[N:13]([H:29])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:30])[N:17]([H:31])[C:18](=[O:19])[C@@:20]3([C@:22]([C:21]3([H:33])[H:34])([H:35])[F:36])[H:32])[H:26])[H:25])[Cl:11])[H:24],-1.3267405103622814,0.075182816373233,-11.699999809265137,0.0,Sage 2.2.1+AM1-BCC,Sage 2.2.1+AM1-BCC,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False
tyk2,jmc_27,O=C(Nc1ccnc(NC(=O)[C@H]2C[C@H]2Cl)c1)c1c(Cl)cccc1Cl,[H:27][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:28])[Cl:23])[C:5](=[O:12])[N:13]([H:29])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:30])[N:17]([H:31])[C:18](=[O:19])[C@@:20]3([C@:22]([C:21]3([H:33])[H:34])([H:35])[Cl:36])[H:32])[H:26])[H:25])[Cl:11])[H:24],-1.3490634104424786,0.0752769134701262,-11.279999732971191,0.0,Sage 2.2.1+AM1-BCC,Sage 2.2.1+AM1-BCC,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False
tyk2,ejm_31,CC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,[H:25][c:9]1[c:3]([c:2]([c:1]([c:8]([c:10]1[H:26])[Cl:21])[C:5](=[O:12])[N:13]([H:27])[c:4]2[c:6]([c:7]([n:14][c:15]([c:16]2[H:28])[N:17]([H:29])[C:18](=[O:19])[C:20]([H:30])([H:31])[H:32])[H:24])[H:23])[Cl:11])[H:22],0.1486071808010253,0.0434902971588602,-9.539999961853027,0.0,Sage 2.2.1+AM1-BCC,Sage 2.2.1+AM1-BCC,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False
